home_strength,away_strength,strength_diff,home_category,away_category,matchup_type,home_attack,away_attack,attack_diff,home_defense,away_defense,defense_diff,home_fifa,away_fifa,fifa_diff,score,home_goals,away_goals,goal_diff,total_goals,result
31.4,28.6,2.799999999999997,Fraca,Fraca,Fraca vs Fraca,1.66,1.1,0.5599999999999998,1.05,1.13,-0.07999999999999985,1500.0,1500.0,0.0,0x0,0,0,0,0,D
73.4,24.6,48.800000000000004,Forte,Fraca,Forte vs Fraca,1.98,1.27,0.71,0.46,1.13,-0.6699999999999999,1736.56,1470.0,266.55999999999995,1x0,1,0,1,1,H
35.0,31.4,3.6000000000000014,Fraca,Fraca,Fraca vs Fraca,1.67,1.66,0.010000000000000009,1.26,1.05,0.20999999999999996,1532.04,1500.0,32.039999999999964,2x2,2,2,0,4,D
63.7,31.4,32.300000000000004,Forte,Fraca,Forte vs Fraca,1.8,1.66,0.14000000000000012,0.64,1.05,-0.41000000000000003,1684.86,1500.0,184.8599999999999,2x0,2,0,2,2,H
94.9,31.4,63.50000000000001,Muito Forte,Fraca,Muito Forte vs Fraca,2.33,1.66,0.6700000000000002,0.79,1.05,-0.26,1877.18,1500.0,377.18000000000006,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x0,3,0,3,3,H
42.6,31.4,11.200000000000003,Média,Fraca,Média vs Fraca,1.88,1.66,0.21999999999999997,0.89,1.05,-0.16000000000000003,1559.15,1500.0,59.15000000000009,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
36.3,31.4,4.899999999999999,Fraca,Fraca,Fraca vs Fraca,1.61,1.66,-0.04999999999999982,1.23,1.05,0.17999999999999994,1540.43,1500.0,40.430000000000064,3x0,3,0,3,3,H
14.3,31.4,-17.099999999999998,Muito Fraca,Fraca,Muito Fraca vs Fraca,2.45,1.66,0.7900000000000003,1.26,1.05,0.20999999999999996,1380.0,1500.0,-120.0,1x0,1,0,1,1,H
8.1,31.4,-23.299999999999997,Muito Fraca,Fraca,Muito Fraca vs Fraca,1.59,1.66,-0.06999999999999984,1.44,1.05,0.3899999999999999,1370.0,1500.0,-130.0,2x0,2,0,2,2,H
45.4,21.3,24.099999999999998,Média,Fraca,Média vs Fraca,1.16,0.89,0.2699999999999999,0.8,1.15,-0.34999999999999987,1591.73,1460.0,131.73000000000002,1x2,1,2,-1,3,A
63.9,95.2,-31.300000000000004,Forte,Muito Forte,Forte vs Muito Forte,1.62,2.06,-0.43999999999999995,0.88,0.45,0.43,1701.3,1873.33,-172.02999999999997,2x2,2,2,0,4,D
20.9,58.7,-37.800000000000004,Fraca,Média,Fraca vs Média,0.98,1.34,-0.3600000000000001,1.4,0.82,0.58,1465.22,1672.62,-207.39999999999986,0x0,0,0,0,0,D
27.4,75.4,-48.00000000000001,Fraca,Forte,Fraca vs Forte,0.87,1.94,-1.0699999999999998,1.2,0.74,0.45999999999999996,1501.5,1760.46,-258.96000000000004,0x2,0,2,-2,2,A
20.8,8.1,12.700000000000001,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.06,0.92,0.14,1.22,1.98,-0.76,1455.0,1410.0,45.0,1x1,1,1,0,2,D
67.7,31.4,36.300000000000004,Forte,Fraca,Forte vs Fraca,2.21,1.66,0.55,1.21,1.05,0.15999999999999992,1724.15,1500.0,224.1500000000001,7x1,7,1,6,8,H
31.9,19.0,12.899999999999999,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.55,1.27,0.28,1.06,1.26,-0.19999999999999996,1506.34,1440.0,66.33999999999992,1x1,1,1,0,2,D
36.7,31.4,5.300000000000004,Fraca,Fraca,Fraca vs Fraca,1.4,1.66,-0.26,1.45,1.05,0.3999999999999999,1557.47,1500.0,57.47000000000003,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x3,0,3,-3,3,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x0,2,0,2,2,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x3,0,3,-3,3,A
45.4,31.4,14.0,Média,Fraca,Média vs Fraca,1.77,1.66,0.1100000000000001,0.75,1.05,-0.30000000000000004,1574.01,1500.0,74.00999999999999,5x1,5,1,4,6,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x1,4,1,3,5,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,5x0,5,0,5,5,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x2,0,2,-2,2,A
61.5,31.4,30.1,Forte,Fraca,Forte vs Fraca,2.67,1.66,1.01,0.67,1.05,-0.38,1650.12,1500.0,150.1199999999999,4x1,4,1,3,5,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x1,3,1,2,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x0,4,0,4,4,H
31.4,53.5,-22.1,Fraca,Média,Fraca vs Média,1.66,2.07,-0.4099999999999999,1.05,0.73,0.32000000000000006,1500.0,1617.02,-117.01999999999998,0x3,0,3,-3,3,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
45.4,31.4,14.0,Média,Fraca,Média vs Fraca,1.84,1.66,0.18000000000000016,1.07,1.05,0.020000000000000018,1585.51,1500.0,85.50999999999999,0x0,0,0,0,0,D
70.2,65.6,4.6000000000000085,Forte,Forte,Forte vs Forte,2.11,1.75,0.3599999999999999,0.93,1.07,-0.14,1730.71,1716.88,13.829999999999927,1x0,1,0,1,1,H
51.6,31.4,20.200000000000003,Média,Fraca,Média vs Fraca,1.9,1.66,0.24,0.9,1.05,-0.15000000000000002,1616.75,1500.0,116.75,2x0,2,0,2,2,H
89.0,31.4,57.6,Muito Forte,Fraca,Muito Forte vs Fraca,2.18,1.66,0.5200000000000002,0.58,1.05,-0.4700000000000001,1834.12,1500.0,334.1199999999999,1x0,1,0,1,1,H
31.4,30.2,1.1999999999999993,Fraca,Fraca,Fraca vs Fraca,1.66,1.42,0.24,1.05,1.24,-0.18999999999999995,1500.0,1506.77,-6.769999999999982,0x1,0,1,-1,1,A
74.8,31.4,43.4,Forte,Fraca,Forte vs Fraca,2.36,1.66,0.7,0.99,1.05,-0.06000000000000005,1756.27,1500.0,256.27,3x0,3,0,3,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x2,1,2,-1,3,A
14.8,19.3,-4.5,Muito Fraca,Muito Fraca,Muito Fraca vs Muito Fraca,1.15,1.4,-0.25,1.35,1.17,0.18000000000000016,1420.0,1435.0,-15.0,2x2,2,2,0,4,D
62.3,59.0,3.299999999999997,Forte,Média,Forte vs Média,1.95,1.42,0.53,0.86,0.9,-0.040000000000000036,1681.88,1675.75,6.130000000000109,3x2,3,2,1,5,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x3,1,3,-2,4,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
63.7,31.4,32.300000000000004,Forte,Fraca,Forte vs Fraca,1.8,1.66,0.14000000000000012,0.64,1.05,-0.41000000000000003,1684.86,1500.0,184.8599999999999,3x1,3,1,2,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x1,3,1,2,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
33.9,31.4,2.5,Fraca,Fraca,Fraca vs Fraca,1.27,1.66,-0.3899999999999999,1.14,1.05,0.08999999999999986,1529.71,1500.0,29.710000000000036,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x0,3,0,3,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x2,3,2,1,5,H
49.1,31.4,17.700000000000003,Média,Fraca,Média vs Fraca,2.0,1.66,0.3400000000000001,0.93,1.05,-0.12,1599.45,1500.0,99.45000000000005,5x0,5,0,5,5,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x7,0,7,-7,7,A
31.4,42.6,-11.200000000000003,Fraca,Média,Fraca vs Média,1.66,1.88,-0.21999999999999997,1.05,0.89,0.16000000000000003,1500.0,1559.15,-59.15000000000009,0x7,0,7,-7,7,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x8,0,8,-8,8,A
36.3,31.4,4.899999999999999,Fraca,Fraca,Fraca vs Fraca,1.61,1.66,-0.04999999999999982,1.23,1.05,0.17999999999999994,1540.43,1500.0,40.430000000000064,13x0,13,0,13,13,H
31.4,14.3,17.099999999999998,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.66,2.45,-0.7900000000000003,1.05,1.26,-0.20999999999999996,1500.0,1380.0,120.0,0x10,0,10,-10,10,A
31.4,8.1,23.299999999999997,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.66,1.59,0.06999999999999984,1.05,1.44,-0.3899999999999999,1500.0,1370.0,130.0,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
64.4,31.4,33.00000000000001,Forte,Fraca,Forte vs Fraca,1.9,1.66,0.24,0.99,1.05,-0.06000000000000005,1702.06,1500.0,202.05999999999995,4x0,4,0,4,4,H
44.7,28.9,15.800000000000004,Média,Fraca,Média vs Fraca,1.56,1.38,0.18000000000000016,0.91,0.83,0.08000000000000007,1581.56,1482.39,99.16999999999985,0x1,0,1,-1,1,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,6x0,6,0,6,6,H
94.9,77.0,17.900000000000006,Muito Forte,Forte,Muito Forte vs Forte,2.33,2.45,-0.1200000000000001,0.79,0.8,-0.010000000000000009,1877.18,1760.38,116.79999999999995,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x4,0,4,-4,4,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,10x0,10,0,10,10,H
75.4,45.4,30.000000000000007,Forte,Média,Forte vs Média,1.94,1.16,0.78,0.74,0.8,-0.06000000000000005,1760.46,1591.73,168.73000000000002,2x0,2,0,2,2,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x1,4,1,3,5,H
31.4,28.6,2.799999999999997,Fraca,Fraca,Fraca vs Fraca,1.66,1.1,0.5599999999999998,1.05,1.13,-0.07999999999999985,1500.0,1500.0,0.0,1x4,1,4,-3,5,A
70.2,31.4,38.800000000000004,Forte,Fraca,Forte vs Fraca,2.11,1.66,0.44999999999999996,0.93,1.05,-0.12,1730.71,1500.0,230.71000000000004,1x1,1,1,0,2,D
55.2,31.4,23.800000000000004,Média,Fraca,Média vs Fraca,1.77,1.66,0.1100000000000001,1.18,1.05,0.1299999999999999,1654.69,1500.0,154.69000000000005,7x0,7,0,7,7,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x0,2,0,2,2,H
36.7,24.7,12.000000000000004,Fraca,Fraca,Fraca vs Fraca,1.4,1.09,0.30999999999999983,1.45,1.24,0.20999999999999996,1557.47,1480.0,77.47000000000003,1x0,1,0,1,1,H
59.0,19.3,39.7,Média,Muito Fraca,Média vs Muito Fraca,1.42,1.4,0.020000000000000018,0.9,1.17,-0.2699999999999999,1675.75,1435.0,240.75,0x0,0,0,0,0,D
62.3,14.8,47.5,Forte,Muito Fraca,Forte vs Muito Fraca,1.95,1.15,0.8,0.86,1.35,-0.4900000000000001,1681.88,1420.0,261.8800000000001,1x0,1,0,1,1,H
53.5,31.4,22.1,Média,Fraca,Média vs Fraca,2.07,1.66,0.4099999999999999,0.73,1.05,-0.32000000000000006,1617.02,1500.0,117.01999999999998,3x1,3,1,2,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x2,2,2,0,4,D
8.1,20.9,-12.799999999999999,Muito Fraca,Fraca,Muito Fraca vs Fraca,0.92,0.98,-0.05999999999999994,1.98,1.4,0.5800000000000001,1410.0,1465.22,-55.22000000000003,3x1,3,1,2,4,H
58.7,27.4,31.300000000000004,Média,Fraca,Média vs Fraca,1.34,0.87,0.4700000000000001,0.82,1.2,-0.38,1672.62,1501.5,171.1199999999999,0x0,0,0,0,0,D
95.2,20.8,74.4,Muito Forte,Fraca,Muito Forte vs Fraca,2.06,1.06,1.0,0.45,1.22,-0.77,1873.33,1455.0,418.3299999999999,1x1,1,1,0,2,D
21.3,63.9,-42.599999999999994,Fraca,Forte,Fraca vs Forte,0.89,1.62,-0.7300000000000001,1.15,0.88,0.2699999999999999,1460.0,1701.3,-241.29999999999995,0x3,0,3,-3,3,A
31.4,45.4,-14.0,Fraca,Média,Fraca vs Média,1.66,1.77,-0.1100000000000001,1.05,0.75,0.30000000000000004,1500.0,1574.01,-74.00999999999999,0x3,0,3,-3,3,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
89.0,45.4,43.6,Muito Forte,Média,Muito Forte vs Média,2.18,1.84,0.3400000000000001,0.58,1.07,-0.4900000000000001,1834.12,1585.51,248.6099999999999,1x0,1,0,1,1,H
92.6,33.9,58.699999999999996,Muito Forte,Fraca,Muito Forte vs Fraca,2.17,1.27,0.8999999999999999,0.88,1.14,-0.2599999999999999,1870.0,1529.71,340.28999999999996,3x0,3,0,3,3,H
67.7,51.6,16.1,Forte,Média,Forte vs Média,2.21,1.9,0.31000000000000005,1.21,0.9,0.30999999999999994,1724.15,1616.75,107.40000000000009,1x1,1,1,0,2,D
74.8,30.2,44.599999999999994,Forte,Fraca,Forte vs Fraca,2.36,1.42,0.94,0.99,1.24,-0.25,1756.27,1506.77,249.5,2x2,2,2,0,4,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x2,1,2,-1,3,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,5x0,5,0,5,5,H
65.6,31.4,34.199999999999996,Forte,Fraca,Forte vs Fraca,1.75,1.66,0.09000000000000008,1.07,1.05,0.020000000000000018,1716.88,1500.0,216.8800000000001,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
35.0,31.4,3.6000000000000014,Fraca,Fraca,Fraca vs Fraca,1.67,1.66,0.010000000000000009,1.26,1.05,0.20999999999999996,1532.04,1500.0,32.039999999999964,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
31.4,24.7,6.699999999999999,Fraca,Fraca,Fraca vs Fraca,1.66,1.09,0.5699999999999998,1.05,1.24,-0.18999999999999995,1500.0,1480.0,20.0,0x3,0,3,-3,3,A
55.2,62.3,-7.099999999999994,Média,Forte,Média vs Forte,1.77,1.95,-0.17999999999999994,1.18,0.86,0.31999999999999995,1654.69,1681.88,-27.190000000000055,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,7x0,7,0,7,7,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x3,1,3,-2,4,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,6x2,6,2,4,8,H
59.0,31.4,27.6,Média,Fraca,Média vs Fraca,1.42,1.66,-0.24,0.9,1.05,-0.15000000000000002,1675.75,1500.0,175.75,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x0,2,0,2,2,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x2,2,2,0,4,D
64.4,31.4,33.00000000000001,Forte,Fraca,Forte vs Fraca,1.9,1.66,0.24,0.99,1.05,-0.06000000000000005,1702.06,1500.0,202.05999999999995,7x0,7,0,7,7,H
61.5,31.4,30.1,Forte,Fraca,Forte vs Fraca,2.67,1.66,1.01,0.67,1.05,-0.38,1650.12,1500.0,150.1199999999999,10x0,10,0,10,10,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x3,2,3,-1,5,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,5x1,5,1,4,6,H
36.7,31.4,5.300000000000004,Fraca,Fraca,Fraca vs Fraca,1.4,1.66,-0.26,1.45,1.05,0.3999999999999999,1557.47,1500.0,57.47000000000003,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
55.2,31.4,23.800000000000004,Média,Fraca,Média vs Fraca,1.77,1.66,0.1100000000000001,1.18,1.05,0.1299999999999999,1654.69,1500.0,154.69000000000005,3x2,3,2,1,5,H
94.9,31.4,63.50000000000001,Muito Forte,Fraca,Muito Forte vs Fraca,2.33,1.66,0.6700000000000002,0.79,1.05,-0.26,1877.18,1500.0,377.18000000000006,3x1,3,1,2,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
24.7,31.4,-6.699999999999999,Fraca,Fraca,Fraca vs Fraca,1.09,1.66,-0.5699999999999998,1.24,1.05,0.18999999999999995,1480.0,1500.0,-20.0,0x0,0,0,0,0,D
31.4,64.4,-33.00000000000001,Fraca,Forte,Fraca vs Forte,1.66,1.9,-0.24,1.05,0.99,0.06000000000000005,1500.0,1702.06,-202.05999999999995,0x2,0,2,-2,2,A
31.4,92.6,-61.199999999999996,Fraca,Muito Forte,Fraca vs Muito Forte,1.66,2.17,-0.51,1.05,0.88,0.17000000000000004,1500.0,1870.0,-370.0,0x1,0,1,-1,1,A
36.7,31.4,5.300000000000004,Fraca,Fraca,Fraca vs Fraca,1.4,1.66,-0.26,1.45,1.05,0.3999999999999999,1557.47,1500.0,57.47000000000003,1x1,1,1,0,2,D
30.2,31.4,-1.1999999999999993,Fraca,Fraca,Fraca vs Fraca,1.42,1.66,-0.24,1.24,1.05,0.18999999999999995,1506.77,1500.0,6.769999999999982,4x0,4,0,4,4,H
45.4,51.6,-6.200000000000003,Média,Média,Média vs Média,1.84,1.9,-0.05999999999999983,1.07,0.9,0.17000000000000004,1585.51,1616.75,-31.24000000000001,0x4,0,4,-4,4,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x4,1,4,-3,5,A
89.0,35.0,54.0,Muito Forte,Fraca,Muito Forte vs Fraca,2.18,1.67,0.5100000000000002,0.58,1.26,-0.68,1834.12,1532.04,302.0799999999999,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x4,1,4,-3,5,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x2,0,2,-2,2,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x2,3,2,1,5,H
67.7,31.4,36.300000000000004,Forte,Fraca,Forte vs Fraca,2.21,1.66,0.55,1.21,1.05,0.15999999999999992,1724.15,1500.0,224.1500000000001,1x2,1,2,-1,3,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x4,1,4,-3,5,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x2,1,2,-1,3,A
19.3,59.0,-39.7,Muito Fraca,Média,Muito Fraca vs Média,1.4,1.42,-0.020000000000000018,1.17,0.9,0.2699999999999999,1435.0,1675.75,-240.75,0x1,0,1,-1,1,A
53.5,31.4,22.1,Média,Fraca,Média vs Fraca,2.07,1.66,0.4099999999999999,0.73,1.05,-0.32000000000000006,1617.02,1500.0,117.01999999999998,3x0,3,0,3,3,H
28.6,31.4,-2.799999999999997,Fraca,Fraca,Fraca vs Fraca,1.1,1.66,-0.5599999999999998,1.13,1.05,0.07999999999999985,1500.0,1500.0,0.0,1x1,1,1,0,2,D
31.4,31.9,-0.5,Fraca,Fraca,Fraca vs Fraca,1.66,1.55,0.10999999999999988,1.05,1.06,-0.010000000000000009,1500.0,1506.34,-6.339999999999918,1x2,1,2,-1,3,A
31.4,77.0,-45.6,Fraca,Forte,Fraca vs Forte,1.66,2.45,-0.7900000000000003,1.05,0.8,0.25,1500.0,1760.38,-260.3800000000001,1x3,1,3,-2,4,A
33.9,31.4,2.5,Fraca,Fraca,Fraca vs Fraca,1.27,1.66,-0.3899999999999999,1.14,1.05,0.08999999999999986,1529.71,1500.0,29.710000000000036,1x0,1,0,1,1,H
70.2,31.4,38.800000000000004,Forte,Fraca,Forte vs Fraca,2.11,1.66,0.44999999999999996,0.93,1.05,-0.12,1730.71,1500.0,230.71000000000004,8x0,8,0,8,8,H
31.4,74.8,-43.4,Fraca,Forte,Fraca vs Forte,1.66,2.36,-0.7,1.05,0.99,0.06000000000000005,1500.0,1756.27,-256.27,0x7,0,7,-7,7,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x3,3,3,0,6,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
65.6,31.4,34.199999999999996,Forte,Fraca,Forte vs Fraca,1.75,1.66,0.09000000000000008,1.07,1.05,0.020000000000000018,1716.88,1500.0,216.8800000000001,3x0,3,0,3,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,5x0,5,0,5,5,H
61.5,31.4,30.1,Forte,Fraca,Forte vs Fraca,2.67,1.66,1.01,0.67,1.05,-0.38,1650.12,1500.0,150.1199999999999,14x0,14,0,14,14,H
73.4,31.4,42.00000000000001,Forte,Fraca,Forte vs Fraca,1.98,1.66,0.32000000000000006,0.46,1.05,-0.5900000000000001,1736.56,1500.0,236.55999999999995,1x0,1,0,1,1,H
